54	64	0.011	0.0017	0.24
55	65	0.011	0.0017	0.24
56	66	0.011	0.0017	0.24
57	67	0.011	0.0017	0.24
58	68	0.011	0.0017	0.24
4	69	0.0143	0.0357	12.6
69	70	0.0069	0.0018	0.24
70	71	0.0069	0.0018	0.24
71	72	0.0069	0.0018	0.24
72	73	0.0069	0.0018	0.24
70	74	0.011	0.0017	0.24
71	75	0.011	0.0017	0.24
72	76	0.011	0.0017	0.24
73	77	0.011	0.0017	0.24
70	78	0.011	0.0017	0.24
71	79	0.011	0.0017	0.24
72	80	0.011	0.0017	0.24
73	81	0.011	0.0017	0.24
5	82	0.0143	0.0357	12.6
82	83	0.0069	0.0018	0.24
83	84	0.0069	0.0018	0.24
84	85	0.0069	0.0018	0.24
85	86	0.0069	0.0018	0.24
83	87	0.011	0.0017	0.24
84	88	0.011	0.0017	0.24
85	89	0.011	0.0017	0.24
86	90	0.011	0.0017	0.24
83	91	0.011	0.0017	0.24
84	92	0.011	0.0017	0.24
85	93	0.011	0.0017	0.24
86	94	0.011	0.0017	0.24
6	95	0.0143	0.0357	12.6
95	96	0.0069	0.0018	0.24
96	97	0.0069	0.0018	0.24
97	98	0.0069	0.0018	0.24
98	99	0.0069	0.0018	0.24
96	100	0.011	0.0017	0.24
97	101	0.011	0.0017	0.24
98	102	0.011	0.0017	0.24
99	103	0.011	0.0017	0.24
96	104	0.011	0.0017	0.24
97	105	0.011	0.0017	0.24
98	106	0.011	0.0017	0.24
99	107	0.011	0.0017	0.24
7	108	0.0143	0.0357	12.6
108	109	0.0069	0.0018	0.24
109	110	0.0069	0.0018	0.24
110	111	0.0069	0.0018	0.24
111	112	0.0069	0.0018	0.24
112	113	0.0069	0.0018	0.24
113	114	0.0069	0.0018	0.24
109	115	0.011	0.0017	0.24
110	116	0.011	0.0017	0.24
111	117	0.011	0.0017	0.24
112	118	0.011	0.0017	0.24
113	119	0.011	0.0017	0.24
114	120	0.011	0.0017	0.24
109	121	0.011	0.0017	0.24
110	122	0.011	0.0017	0.24
111	123	0.011	0.0017	0.24
112	124	0.011	0.0017	0.24
113	125	0.011	0.0017	0.24
114	126	0.011	0.0017	0.24
7	127	0.0143	0.0357	12.6
127	128	0.0069	0.0018	0.24
128	129	0.0069	0.0018	0.24
129	130	0.0069	0.0018	0.24
130	131	0.0069	0.0018	0.24
131	132	0.0069	0.0018	0.24
132	133	0.0069	0.0018	0.24
128	134	0.011	0.0017	0.24
129	135	0.011	0.0017	0.24
130	136	0.011	0.0017	0.24
131	137	0.011	0.0017	0.24
132	138	0.011	0.0017	0.24
133	139	0.011	0.0017	0.24
128	140	0.011	0.0017	0.24
129	141	0.011	0.0017	0.24
130	142	0.011	0.0017	0.24
131	143	0.011	0.0017	0.24
132	144	0.011	0.0017	0.24
133	145	0.011	0.0017	0.24
8	146	0.0143	0.0357	12.6
146	147	0.0069	0.0018	0.24
147	148	0.0069	0.0018	0.24
148	149	0.0069	0.0018	0.24
149	150	0.0069	0.0018	0.24
150	151	0.0069	0.0018	0.24
151	152	0.0069	0.0018	0.24
147	153	0.011	0.0017	0.24
148	154	0.011	0.0017	0.24
149	155	0.011	0.0017	0.24
150	156	0.011	0.0017	0.24
151	157	0.011	0.0017	0.24
152	158	0.011	0.0017	0.24
147	159	0.011	0.0017	0.24
148	160	0.011	0.0017	0.24
149	161	0.011	0.0017	0.24
150	162	0.011	0.0017	0.24
151	163	0.011	0.0017	0.24
152	164	0.011	0.0017	0.24
8	165	0.0143	0.0357	12.6
165	166	0.0069	0.0018	0.24
166	167	0.0069	0.0018	0.24
167	168	0.0069	0.0018	0.24
168	169	0.0069	0.0018	0.24
169	170	0.0069	0.0018	0.24
170	171	0.0069	0.0018	0.24
166	172	0.011	0.0017	0.24
167	173	0.011	0.0017	0.24
168	174	0.011	0.0017	0.24
169	175	0.011	0.0017	0.24
170	176	0.011	0.0017	0.24
171	177	0.011	0.0017	0.24
166	178	0.011	0.0017	0.24
167	179	0.011	0.0017	0.24
168	180	0.011	0.0017	0.24
169	181	0.011	0.0017	0.24
170	182	0.011	0.0017	0.24
171	183	0.011	0.0017	0.24
9	184	0.0143	0.0357	12.6
184	185	0.0069	0.0018	0.24
185	186	0.0069	0.0018	0.24
186	187	0.0069	0.0018	0.24
187	188	0.0069	0.0018	0.24
185	189	0.011	0.0017	0.24
186	190	0.011	0.0017	0.24
187	191	0.011	0.0017	0.24
188	192	0.011	0.0017	0.24
185	193	0.011	0.0017	0.24
186	194	0.011	0.0017	0.24
187	195	0.011	0.0017	0.24
188	196	0.011	0.0017	0.24
10	197	0.0143	0.0357	12.6
197	198	0.0069	0.0018	0.24
198	199	0.0069	0.0018	0.24
199	200	0.0069	0.0018	0.24
200	201	0.0069	0.0018	0.24
198	202	0.011	0.0017	0.24
199	203	0.011	0.0017	0.24
200	204	0.011	0.0017	0.24
201	205	0.011	0.0017	0.24
198	206	0.011	0.0017	0.24
199	207	0.011	0.0017	0.24
200	208	0.011	0.0017	0.24
201	209	0.011	0.0017	0.24
11	210	0.0143	0.0357	12.6
210	211	0.0069	0.0018	0.24
211	212	0.0069	0.0018	0.24
212	213	0.0069	0.0018	0.24
211	214	0.011	0.0017	0.24
212	215	0.011	0.0017	0.24
213	216	0.011	0.0017	0.24
211	217	0.011	0.0017	0.24
212	218	0.011	0.0017	0.24
213	219	0.011	0.0017	0.24
12	220	0.0143	0.0357	12.6
220	221	0.0069	0.0018	0.24
221	222	0.0069	0.0018	0.24
222	223	0.0069	0.0018	0.24
223	224	0.0069	0.0018	0.24
221	225	0.011	0.0017	0.24
222	226	0.011	0.0017	0.24
223	227	0.011	0.0017	0.24
224	228	0.011	0.0017	0.24
221	229	0.011	0.0017	0.24
222	230	0.011	0.0017	0.24
223	231	0.011	0.0017	0.24
224	232	0.011	0.0017	0.24
13	233	0.0143	0.0357	12.6
233	234	0.0069	0.0018	0.24
234	235	0.0069	0.0018	0.24
235	236	0.0069	0.0018	0.24
236	237	0.0069	0.0018	0.24
234	238	0.011	0.0017	0.24
235	239	0.011	0.0017	0.24
236	240	0.011	0.0017	0.24
237	241	0.011	0.0017	0.24
234	242	0.011	0.0017	0.24
235	243	0.011	0.0017	0.24
236	244	0.011	0.0017	0.24
237	245	0.011	0.0017	0.24
14	246	0.0143	0.0357	12.6
246	247	0.0069	0.0018	0.24
247	248	0.0069	0.0018	0.24
248	249	0.0069	0.0018	0.24
249	250	0.0069	0.0018	0.24
250	251	0.0069	0.0018	0.24
251	252	0.0069	0.0018	0.24
247	253	0.011	0.0017	0.24
248	254	0.011	0.0017	0.24
249	255	0.011	0.0017	0.24
250	256	0.011	0.0017	0.24
251	257	0.011	0.0017	0.24
252	258	0.011	0.0017	0.24
247	259	0.011	0.0017	0.24
248	260	0.011	0.0017	0.24
249	261	0.011	0.0017	0.24
250	262	0.011	0.0017	0.24
251	263	0.011	0.0017	0.24
252	264	0.011	0.0017	0.24
15	265	0.0143	0.0357	12.6
265	266	0.0069	0.0018	0.24
266	267	0.0069	0.0018	0.24
267	268	0.0069	0.0018	0.24
268	269	0.0069	0.0018	0.24
266	270	0.011	0.0017	0.24
267	271	0.011	0.0017	0.24
268	272	0.011	0.0017	0.24
269	273	0.011	0.0017	0.24
266	274	0.011	0.0017	0.24
267	275	0.011	0.0017	0.24
268	276	0.011	0.0017	0.24
269	277	0.011	0.0017	0.24
16	278	0.0143	0.0357	12.6
278	279	0.0069	0.0018	0.24
279	280	0.0069	0.0018	0.24
280	281	0.0069	0.0018	0.24
281	282	0.0069	0.0018	0.24
279	283	0.011	0.0017	0.24
280	284	0.011	0.0017	0.24
281	285	0.011	0.0017	0.24
282	286	0.011	0.0017	0.24
279	287	0.011	0.0017	0.24
280	288	0.011	0.0017	0.24
281	289	0.011	0.0017	0.24
282	290	0.011	0.0017	0.24
17	291	0.0143	0.0357	12.6
291	292	0.0069	0.0018	0.24
292	293	0.0069	0.0018	0.24
293	294	0.0069	0.0018	0.24
294	295	0.0069	0.0018	0.24
292	296	0.011	0.0017	0.24
293	297	0.011	0.0017	0.24
294	298	0.011	0.0017	0.24
295	299	0.011	0.0017	0.24
292	300	0.011	0.0017	0.24
293	301	0.011	0.0017	0.24
294	302	0.011	0.0017	0.24
295	303	0.011	0.0017	0.24
18	304	0.0143	0.0357	12.6
304	305	0.0069	0.0018	0.24
305	306	0.0069	0.0018	0.24
306	307	0.0069	0.0018	0.24
307	308	0.0069	0.0018	0.24
308	309	0.0069	0.0018	0.24
305	310	0.011	0.0017	0.24
306	311	0.011	0.0017	0.24
307	312	0.011	0.0017	0.24
308	313	0.011	0.0017	0.24
309	314	0.011	0.0017	0.24
305	315	0.011	0.0017	0.24
306	316	0.011	0.0017	0.24
307	317	0.011	0.0017	0.24
308	318	0.011	0.0017	0.24
309	319	0.011	0.0017	0.24
19	320	0.0143	0.0357	12.6
320	321	0.0069	0.0018	0.24
321	322	0.0069	0.0018	0.24
322	323	0.0069	0.0018	0.24
323	324	0.0069	0.0018	0.24
324	325	0.0069	0.0018	0.24
321	326	0.011	0.0017	0.24
322	327	0.011	0.0017	0.24
323	328	0.011	0.0017	0.24
324	329	0.011	0.0017	0.24
325	330	0.011	0.0017	0.24
321	331	0.011	0.0017	0.24
322	332	0.011	0.0017	0.24
323	333	0.011	0.0017	0.24
324	334	0.011	0.0017	0.24
325	335	0.011	0.0017	0.24
20	336	0.0143	0.0357	12.6
336	337	0.0069	0.0018	0.24
337	338	0.0069	0.0018	0.24
338	339	0.0069	0.0018	0.24
339	340	0.0069	0.0018	0.24
340	341	0.0069	0.0018	0.24
337	342	0.011	0.0017	0.24
338	343	0.011	0.0017	0.24
339	344	0.011	0.0017	0.24
340	345	0.011	0.0017	0.24
341	346	0.011	0.0017	0.24
337	347	0.011	0.0017	0.24
338	348	0.011	0.0017	0.24
339	349	0.011	0.0017	0.24
340	350	0.011	0.0017	0.24
341	351	0.011	0.0017	0.24
21	352	0.0143	0.0357	12.6
352	353	0.0069	0.0018	0.24
353	354	0.0069	0.0018	0.24
354	355	0.0069	0.0018	0.24
355	356	0.0069	0.0018	0.24
356	357	0.0069	0.0018	0.24
353	358	0.011	0.0017	0.24
354	359	0.011	0.0017	0.24
355	360	0.011	0.0017	0.24
356	361	0.011	0.0017	0.24
357	362	0.011	0.0017	0.24
353	363	0.011	0.0017	0.24
354	364	0.011	0.0017	0.24
355	365	0.011	0.0017	0.24
356	366	0.011	0.0017	0.24
357	367	0.011	0.0017	0.24
22	368	0.0143	0.0357	12.6
368	369	0.0069	0.0018	0.24
369	370	0.0069	0.0018	0.24
370	371	0.0069	0.0018	0.24
371	372	0.0069	0.0018	0.24
372	373	0.0069	0.0018	0.24
369	374	0.011	0.0017	0.24
370	375	0.011	0.0017	0.24
371	376	0.011	0.0017	0.24
372	377	0.011	0.0017	0.24
373	378	0.011	0.0017	0.24
369	379	0.011	0.0017	0.24
370	380	0.011	0.0017	0.24
371	381	0.011	0.0017	0.24
372	382	0.011	0.0017	0.24
373	383	0.011	0.0017	0.24
23	384	0.0143	0.0357	12.6
384	385	0.0069	0.0018	0.24
385	386	0.0069	0.0018	0.24
386	387	0.0069	0.0018	0.24
387	388	0.0069	0.0018	0.24
388	389	0.0069	0.0018	0.24
385	390	0.011	0.0017	0.24
386	391	0.011	0.0017	0.24
387	392	0.011	0.0017	0.24
388	393	0.011	0.0017	0.24
389	394	0.011	0.0017	0.24
385	395	0.011	0.0017	0.24
386	396	0.011	0.0017	0.24
387	397	0.011	0.0017	0.24
388	398	0.011	0.0017	0.24
389	399	0.011	0.0017	0.24
24	400	0.0143	0.0357	12.6
400	401	0.0069	0.0018	0.24
401	402	0.0069	0.0018	0.24
402	403	0.0069	0.0018	0.24
403	404	0.0069	0.0018	0.24
404	405	0.0069	0.0018	0.24
405	406	0.0069	0.0018	0.24
401	407	0.011	0.0017	0.24
402	408	0.011	0.0017	0.24
403	409	0.011	0.0017	0.24
404	410	0.011	0.0017	0.24
405	411	0.011	0.0017	0.24
406	412	0.011	0.0017	0.24
401	413	0.011	0.0017	0.24
402	414	0.011	0.0017	0.24
403	415	0.011	0.0017	0.24
404	416	0.011	0.0017	0.24
405	417	0.011	0.0017	0.24
406	418	0.011	0.0017	0.24
24	419	0.0143	0.0357	12.6
419	420	0.0069	0.0018	0.24
420	421	0.0069	0.0018	0.24
421	422	0.0069	0.0018	0.24
422	423	0.0069	0.0018	0.24
423	424	0.0069	0.0018	0.24
424	425	0.0069	0.0018	0.24
420	426	0.011	0.0017	0.24
421	427	0.011	0.0017	0.24
422	428	0.011	0.0017	0.24
423	429	0.011	0.0017	0.24
424	430	0.011	0.0017	0.24
425	431	0.011	0.0017	0.24
420	432	0.011	0.0017	0.24
421	433	0.011	0.0017	0.24
422	434	0.011	0.0017	0.24
423	435	0.011	0.0017	0.24
424	436	0.011	0.0017	0.24
425	437	0.011	0.0017	0.24
24	438	0.0143	0.0357	12.6
438	439	0.0069	0.0018	0.24
439	440	0.0069	0.0018	0.24
440	441	0.0069	0.0018	0.24
441	442	0.0069	0.0018	0.24
442	443	0.0069	0.0018	0.24
443	444	0.0069	0.0018	0.24
439	445	0.011	0.0017	0.24
440	446	0.011	0.0017	0.24
441	447	0.011	0.0017	0.24
442	448	0.011	0.0017	0.24
443	449	0.011	0.0017	0.24
444	450	0.011	0.0017	0.24
439	451	0.011	0.0017	0.24
440	452	0.011	0.0017	0.24
441	453	0.011	0.0017	0.24
442	454	0.011	0.0017	0.24
443	455	0.011	0.0017	0.24
444	456	0.011	0.0017	0.24
24	457	0.0143	0.0357	12.6
457	458	0.0069	0.0018	0.24
458	459	0.0069	0.0018	0.24
459	460	0.0069	0.0018	0.24
460	461	0.0069	0.0018	0.24
461	462	0.0069	0.0018	0.24
462	463	0.0069	0.0018	0.24
458	464	0.011	0.0017	0.24
459	465	0.011	0.0017	0.24
460	466	0.011	0.0017	0.24
461	467	0.011	0.0017	0.24
462	468	0.011	0.0017	0.24
463	469	0.011	0.0017	0.24
458	470	0.011	0.0017	0.24
459	471	0.011	0.0017	0.24
460	472	0.011	0.0017	0.24
461	473	0.011	0.0017	0.24
462	474	0.011	0.0017	0.24
463	475	0.011	0.0017	0.24
25	476	0.0143	0.0357	12.6
476	477	0.0069	0.0018	0.24
477	478	0.0069	0.0018	0.24
478	479	0.0069	0.0018	0.24
479	480	0.0069	0.0018	0.24
480	481	0.0069	0.0018	0.24
481	482	0.0069	0.0018	0.24
477	483	0.011	0.0017	0.24
478	484	0.011	0.0017	0.24
479	485	0.011	0.0017	0.24
480	486	0.011	0.0017	0.24
481	487	0.011	0.0017	0.24
482	488	0.011	0.0017	0.24
477	489	0.011	0.0017	0.24
478	490	0.011	0.0017	0.24
479	491	0.011	0.0017	0.24
480	492	0.011	0.0017	0.24
481	493	0.011	0.0017	0.24
482	494	0.011	0.0017	0.24
25	495	0.0143	0.0357	12.6
495	496	0.0069	0.0018	0.24
496	497	0.0069	0.0018	0.24
497	498	0.0069	0.0018	0.24
498	499	0.0069	0.0018	0.24
499	500	0.0069	0.0018	0.24
500	501	0.0069	0.0018	0.24
496	502	0.011	0.0017	0.24
497	503	0.011	0.0017	0.24
498	504	0.011	0.0017	0.24
499	505	0.011	0.0017	0.24
500	506	0.011	0.0017	0.24
501	507	0.011	0.0017	0.24
496	508	0.011	0.0017	0.24
497	509	0.011	0.0017	0.24
498	510	0.011	0.0017	0.24
499	511	0.011	0.0017	0.24
500	512	0.011	0.0017	0.24
501	513	0.011	0.0017	0.24
25	514	0.0143	0.0357	12.6
514	515	0.0069	0.0018	0.24
515	516	0.0069	0.0018	0.24
516	517	0.0069	0.0018	0.24
517	518	0.0069	0.0018	0.24
518	519	0.0069	0.0018	0.24
519	520	0.0069	0.0018	0.24
515	521	0.011	0.0017	0.24
516	522	0.011	0.0017	0.24
517	523	0.011	0.0017	0.24
518	524	0.011	0.0017	0.24
519	525	0.011	0.0017	0.24
520	526	0.011	0.0017	0.24
515	527	0.011	0.0017	0.24
516	528	0.011	0.0017	0.24
517	529	0.011	0.0017	0.24
518	530	0.011	0.0017	0.24
519	531	0.011	0.0017	0.24
520	532	0.011	0.0017	0.24
25	533	0.0143	0.0357	12.6
533	534	0.0069	0.0018	0.24
534	535	0.0069	0.0018	0.24
535	536	0.0069	0.0018	0.24
536	537	0.0069	0.0018	0.24
537	538	0.0069	0.0018	0.24
538	539	0.0069	0.0018	0.24
534	540	0.011	0.0017	0.24
535	541	0.011	0.0017	0.24
536	542	0.011	0.0017	0.24
537	543	0.011	0.0017	0.24
538	544	0.011	0.0017	0.24
539	545	0.011	0.0017	0.24
534	546	0.011	0.0017	0.24
535	547	0.011	0.0017	0.24
536	548	0.011	0.0017	0.24
537	549	0.011	0.0017	0.24
538	550	0.011	0.0017	0.24
539	551	0.011	0.0017	0.24
26	552	0.0143	0.0357	12.6
552	553	0.0069	0.0018	0.24
553	554	0.0069	0.0018	0.24
554	555	0.0069	0.0018	0.24
555	556	0.0069	0.0018	0.24
552	557	0.011	0.0017	0.24
553	558	0.011	0.0017	0.24
554	559	0.011	0.0017	0.24
555	560	0.011	0.0017	0.24
552	561	0.011	0.0017	0.24
553	562	0.011	0.0017	0.24
554	563	0.011	0.0017	0.24
555	564	0.011	0.0017	0.24
27	565	0.0143	0.0357	12.6
565	566	0.0069	0.0018	0.24
566	567	0.0069	0.0018	0.24
567	568	0.0069	0.0018	0.24
568	569	0.0069	0.0018	0.24
566	570	0.011	0.0017	0.24
567	571	0.011	0.0017	0.24
568	572	0.011	0.0017	0.24
569	573	0.011	0.0017	0.24
566	574	0.011	0.0017	0.24
567	575	0.011	0.0017	0.24
568	576	0.011	0.0017	0.24
569	577	0.011	0.0017	0.24
28	578	0.0143	0.0357	12.6
578	579	0.0069	0.0018	0.24
579	580	0.0069	0.0018	0.24
580	581	0.0069	0.0018	0.24
581	582	0.0069	0.0018	0.24
579	583	0.011	0.0017	0.24
580	584	0.011	0.0017	0.24
581	585	0.011	0.0017	0.24
582	586	0.011	0.0017	0.24
579	587	0.011	0.0017	0.24
580	588	0.011	0.0017	0.24
581	589	0.011	0.0017	0.24
582	590	0.011	0.0017	0.24
29	591	0.0143	0.0357	12.6
591	592	0.0069	0.0018	0.24
592	593	0.0069	0.0018	0.24
593	594	0.0069	0.0018	0.24
594	595	0.0069	0.0018	0.24
595	596	0.0069	0.0018	0.24
596	597	0.0069	0.0018	0.24
592	598	0.011	0.0017	0.24
593	599	0.011	0.0017	0.24
594	600	0.011	0.0017	0.24
595	601	0.011	0.0017	0.24
596	602	0.011	0.0017	0.24
597	603	0.011	0.0017	0.24
592	604	0.011	0.0017	0.24
593	605	0.011	0.0017	0.24
594	606	0.011	0.0017	0.24
595	607	0.011	0.0017	0.24
596	608	0.011	0.0017	0.24
597	609	0.011	0.0017	0.24
30	610	0.0143	0.0357	12.6
610	611	0.0069	0.0018	0.24
611	612	0.0069	0.0018	0.24
612	613	0.0069	0.0018	0.24
613	614	0.0069	0.0018	0.24
614	615	0.0069	0.0018	0.24
615	616	0.0069	0.0018	0.24
611	617	0.011	0.0017	0.24
612	618	0.011	0.0017	0.24
613	619	0.011	0.0017	0.24
614	620	0.011	0.0017	0.24
615	621	0.011	0.0017	0.24
616	622	0.011	0.0017	0.24
611	623	0.011	0.0017	0.24
612	624	0.011	0.0017	0.24
613	625	0.011	0.0017	0.24
614	626	0.011	0.0017	0.24
615	627	0.011	0.0017	0.24
616	628	0.011	0.0017	0.24
30	629	0.0143	0.0357	12.6
629	630	0.0069	0.0018	0.24
630	631	0.0069	0.0018	0.24
631	632	0.0069	0.0018	0.24
632	633	0.0069	0.0018	0.24
633	634	0.0069	0.0018	0.24
634	635	0.0069	0.0018	0.24
630	636	0.011	0.0017	0.24
631	637	0.011	0.0017	0.24
632	638	0.011	0.0017	0.24
633	639	0.011	0.0017	0.24
634	640	0.011	0.0017	0.24
635	641	0.011	0.0017	0.24
630	642	0.011	0.0017	0.24
631	643	0.011	0.0017	0.24
632	644	0.011	0.0017	0.24
633	645	0.011	0.0017	0.24
634	646	0.011	0.0017	0.24
635	647	0.011	0.0017	0.24
31	648	0.0143	0.0357	12.6
648	649	0.0069	0.0018	0.24
649	650	0.0069	0.0018	0.24
650	651	0.0069	0.0018	0.24
651	652	0.0069	0.0018	0.24
652	653	0.0069	0.0018	0.24
649	654	0.011	0.0017	0.24
650	655	0.011	0.0017	0.24
651	656	0.011	0.0017	0.24
652	657	0.011	0.0017	0.24
653	658	0.011	0.0017	0.24
649	659	0.011	0.0017	0.24
650	660	0.011	0.0017	0.24
651	661	0.011	0.0017	0.24
652	662	0.011	0.0017	0.24
653	663	0.011	0.0017	0.24
31	664	0.0143	0.0357	12.6
664	665	0.0069	0.0018	0.24
665	666	0.0069	0.0018	0.24
666	667	0.0069	0.0018	0.24
667	668	0.0069	0.0018	0.24
668	669	0.0069	0.0018	0.24
665	670	0.011	0.0017	0.24
666	671	0.011	0.0017	0.24
667	672	0.011	0.0017	0.24
668	673	0.011	0.0017	0.24
669	674	0.011	0.0017	0.24
665	675	0.011	0.0017	0.24
666	676	0.011	0.0017	0.24
667	677	0.011	0.0017	0.24
668	678	0.011	0.0017	0.24
669	679	0.011	0.0017	0.24
32	680	0.0143	0.0357	12.6
680	681	0.0069	0.0018	0.24
681	682	0.0069	0.0018	0.24
682	683	0.0069	0.0018	0.24
683	684	0.0069	0.0018	0.24
684	685	0.0069	0.0018	0.24
685	686	0.0069	0.0018	0.24
681	687	0.011	0.0017	0.24
682	688	0.011	0.0017	0.24
683	689	0.011	0.0017	0.24
684	690	0.011	0.0017	0.24
685	691	0.011	0.0017	0.24
686	692	0.011	0.0017	0.24
681	693	0.011	0.0017	0.24
682	694	0.011	0.0017	0.24
683	695	0.011	0.0017	0.24
684	696	0.011	0.0017	0.24
685	697	0.011	0.0017	0.24
686	698	0.011	0.0017	0.24
32	699	0.0143	0.0357	12.6
699	700	0.0069	0.0018	0.24
700	701	0.0069	0.0018	0.24
701	702	0.0069	0.0018	0.24
702	703	0.0069	0.0018	0.24
703	704	0.0069	0.0018	0.24
704	705	0.0069	0.0018	0.24
700	706	0.011	0.0017	0.24
701	707	0.011	0.0017	0.24
702	708	0.011	0.0017	0.24
703	709	0.011	0.0017	0.24
704	710	0.011	0.0017	0.24
705	711	0.011	0.0017	0.24
700	712	0.011	0.0017	0.24
701	713	0.011	0.0017	0.24
702	714	0.011	0.0017	0.24
703	715	0.011	0.0017	0.24
704	716	0.011	0.0017	0.24
705	717	0.011	0.0017	0.24
33	718	0.0143	0.0357	12.6
718	719	0.0069	0.0018	0.24
719	720	0.0069	0.0018	0.24
720	721	0.0069	0.0018	0.24
721	722	0.0069	0.0018	0.24
719	723	0.011	0.0017	0.24
720	724	0.011	0.0017	0.24
721	725	0.011	0.0017	0.24
722	726	0.011	0.0017	0.24
719	727	0.011	0.0017	0.24
720	728	0.011	0.0017	0.24
721	729	0.011	0.0017	0.24
722	730	0.011	0.0017	0.24
